training_loss,validation_loss,test_accuracy
"[677324.75, 2.968113899230957, 4.03736686706543, 9.823480606079102, 8.854235649108887, 4.365265369415283, 3.130643844604492, 2.911518096923828, 2.8692972660064697, 2.847020149230957, 2.8258330821990967, 2.832815170288086, 2.829146146774292, 2.8427772521972656, 2.8377153873443604, 2.839428663253784, 2.820161819458008, 2.829770565032959, 2.8299782276153564, 2.8281404972076416, 2.827087163925171, 2.8310775756835938, 2.856699228286743, 2.837088108062744, 2.855668067932129, 2.8284413814544678, 2.82804799079895, 2.8297712802886963, 2.8327057361602783, 2.83602237701416, 2.8336172103881836, 2.841183662414551, 2.8356199264526367, 2.820371389389038, 2.8328399658203125, 2.832547664642334, 2.833928108215332, 2.798652410507202, 2.8350417613983154, 2.8287556171417236, 2.8437323570251465, 2.8339805603027344, 2.838162899017334, 2.83598256111145, 2.8378922939300537, 2.852526903152466, 2.83927059173584, 2.8333656787872314, 2.8200523853302, 2.8477728366851807, 2.8270254135131836, 2.8162949085235596, 2.8401803970336914, 2.8207883834838867, 2.8329110145568848, 2.8380095958709717, 2.8259754180908203, 2.82856822013855, 2.820514678955078, 2.8318560123443604]","[96301.32709099265, 843.462094559389, 2950231.911764706, 11476.885627297794, 4.048269103555119, 3.17708018246819, 3.042159641490263, 2.854861666174496, 2.8479291411007153, 2.8460856044993683, 2.843923428479363, 2.8421127375434425, 2.844248154584099, 2.843747994479011, 2.8447741480434643, 2.845704106723561, 2.8444873024435604, 2.8457168971790985, 2.847399052451639, 2.846780131844913, 2.850436154533835, 2.8478442781111775, 2.8495672590592327, 2.8492386481341194, 2.85013186230379, 2.8494959859287037, 2.8496771139257095, 2.8488755927366367, 2.8486577763276943, 2.8486979989444507, 2.8486221537870517, 2.848616459790398, 2.8485680327695957, 2.8481239992029526, 2.847144323236802, 2.8471003700705135, 2.847822638118968, 2.8613047038807586, 2.848125415689805, 2.8477795124053955, 2.848587961757884, 2.8461720382466034, 2.846357696196612, 2.8477204406962677, 2.8472333515391632, 2.847862678415635, 2.8490992574130787, 2.848884610568776, 2.8483857687781837, 2.84880927029778, 2.8480777740478516, 2.8471573100370517, 2.8468463981852814, 2.8456609950346103, 2.8464199094211353, 2.84745156063753, 2.8477688116185806, 2.8472621300641228, 2.8473178779377655, 2.846878823112039]","[0.04411764705882353, 0.051470588235294115, 0.022058823529411766, 0.07352941176470588, 0.051470588235294115, 0.051470588235294115, 0.058823529411764705, 0.058823529411764705, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.022058823529411766, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.022058823529411766, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.022058823529411766, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.022058823529411766, 0.03676470588235294, 0.022058823529411766, 0.022058823529411766, 0.022058823529411766, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.022058823529411766, 0.03676470588235294, 0.022058823529411766, 0.051470588235294115]"
