training_loss,validation_loss,test_accuracy
"[2.8344802856445312, 2.844560146331787, 2.8363261222839355, 2.836756467819214, 2.8470308780670166, 2.8366689682006836, 2.8437814712524414, 2.8409762382507324, 2.8288629055023193, 2.8565168380737305, 2.8217408657073975, 2.8319251537323, 2.834205150604248, 2.8402228355407715, 2.8291783332824707, 2.8456954956054688, 2.842283248901367, 2.830740451812744, 2.832981824874878, 2.8403711318969727, 2.842238664627075, 2.840207576751709, 2.827650547027588, 2.8392515182495117, 2.833925247192383, 2.816483736038208, 2.8355836868286133, 2.83979868888855, 2.81710147857666, 2.837324380874634, 2.8471033573150635, 2.815021276473999, 2.831542491912842, 2.845473289489746, 2.8353254795074463, 2.842663288116455, 2.838721990585327, 2.852266311645508, 2.8451836109161377, 2.8366565704345703, 2.8215606212615967, 2.8397834300994873, 2.84557843208313, 2.8256564140319824, 2.8259966373443604, 2.849486827850342, 2.8203184604644775, 2.843012571334839, 2.832109212875366, 2.8347744941711426, 2.8355817794799805, 2.832688570022583, 2.834146022796631, 2.835066318511963, 2.820699691772461, 2.852529525756836, 2.840343713760376, 2.8455069065093994, 2.8192059993743896, 2.852348566055298]","[2.834871067720301, 2.842147210065056, 2.845550130395328, 2.8468040157766903, 2.846375773934757, 2.84605567595538, 2.850042399238138, 2.848085235146915, 2.850833023295683, 2.8502542551826027, 2.8470747050117042, 2.847315143136417, 2.848378097309786, 2.848011185141171, 2.847514937905704, 2.8492021139930275, 2.847600544200224, 2.8478064677294563, 2.8464350980870865, 2.8487756112042595, 2.8488049226648666, 2.8475052328670727, 2.850066016702091, 2.84829483312719, 2.8491327622357536, 2.8468078164493336, 2.8482185812557446, 2.8474494288949406, 2.847690035315121, 2.849508748334997, 2.8482334754046272, 2.847601091160494, 2.8484441112069523, 2.8485064226038315, 2.845828519147985, 2.8473824192495907, 2.84773484398337, 2.847046964308795, 2.846731017617618, 2.8485598423901726, 2.8479506548713234, 2.847266211229212, 2.8474551369162167, 2.8478976978975186, 2.8484809538897347, 2.850176867316751, 2.848160940058091, 2.8480692470774933, 2.8490303684683407, 2.848631676505594, 2.8502209607292626, 2.848665153279024, 2.8478699992684757, 2.8482189038220573, 2.8483940152560963, 2.8493635233710792, 2.8492450012880215, 2.8487522882573746, 2.8479847767773796, 2.848487180822036]","[0.029411764705882353, 0.051470588235294115, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.03676470588235294, 0.051470588235294115, 0.051470588235294115, 0.022058823529411766, 0.051470588235294115, 0.051470588235294115, 0.03676470588235294, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.03676470588235294, 0.051470588235294115, 0.051470588235294115, 0.022058823529411766, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115]"
