training_loss,validation_loss,test_accuracy
"[2.8394837379455566, 2.839026927947998, 2.8741862773895264, 2.8508777618408203, 2.8675923347473145, 2.8386781215667725, 2.8637008666992188, 2.8215627670288086, 2.8290913105010986, 2.8131768703460693, 2.850578546524048, 2.836158275604248, 2.8252270221710205, 2.7872977256774902, 2.815068244934082, 2.852217674255371, 2.82356333732605, 2.8315136432647705, 2.8209497928619385, 2.818711996078491, 2.7899670600891113, 2.7909135818481445, 2.8386099338531494, 2.8764755725860596, 2.8622732162475586, 2.791816234588623, 2.8067383766174316, 2.8576207160949707, 2.7751028537750244, 2.838371992111206, 2.852628231048584, 2.842757225036621, 2.870638608932495, 2.874971389770508, 2.8063971996307373, 2.8350350856781006, 2.817730188369751, 2.8536343574523926, 2.8128979206085205, 2.7762808799743652, 2.817237138748169, 2.8455395698547363, 2.8650336265563965, 2.863947868347168, 2.810516595840454, 2.869053363800049, 2.854961395263672, 2.8413989543914795, 2.837526559829712, 2.7996132373809814, 2.8835325241088867, 2.8398430347442627, 2.8333120346069336, 2.841695547103882, 2.767916679382324, 2.827148199081421, 2.8362722396850586, 2.812249183654785, 2.8989500999450684, 2.878939628601074]","[2.836142729310428, 2.8386504089131073, 2.8449393651064705, 2.8429068887934967, 2.8443706526475796, 2.8439402440015007, 2.84601049563464, 2.846846433246837, 2.84526429456823, 2.8464975707671223, 2.8467763241599586, 2.8470247633316936, 2.846727259018842, 2.8475344742045685, 2.8469531956840965, 2.8471802402945126, 2.846219630802379, 2.847069123212029, 2.846692253561581, 2.8475298951653873, 2.8478469848632812, 2.8470653295516968, 2.84692462051616, 2.848130359369166, 2.8472695350646973, 2.846453743822434, 2.8465361945769367, 2.8469094038009644, 2.847103343290441, 2.846965186736163, 2.847073470844942, 2.8474013454773845, 2.8476365033318016, 2.8484226254855884, 2.848431811613195, 2.848038203576032, 2.848054850802702, 2.848576503641465, 2.8480811820310703, 2.8486333384233364, 2.847870952942792, 2.8484100033255184, 2.8482796725104835, 2.8488376561333153, 2.848548265064464, 2.848826569669387, 2.8490488669451546, 2.8486694167642033, 2.849159177611856, 2.848936445572797, 2.848836204584907, 2.84889817237854, 2.8490344215841854, 2.8493618895025814, 2.8491917147355923, 2.848977902356316, 2.849129978348227, 2.8490649321499992, 2.8497508133158966, 2.8493288194431976]","[0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.022058823529411766, 0.022058823529411766, 0.03676470588235294, 0.051470588235294115, 0.051470588235294115, 0.03676470588235294, 0.051470588235294115, 0.03676470588235294, 0.051470588235294115, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.03676470588235294, 0.051470588235294115, 0.022058823529411766, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115, 0.051470588235294115]"
