epoch,accuracy
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.3333333333333333
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.3333333333333333
17,0.3333333333333333
18,0.3333333333333333
19,0.3333333333333333
20,0.0
21,0.3333333333333333
22,0.3333333333333333
23,0.0
24,0.3333333333333333
25,0.3333333333333333
26,0.0
27,0.3333333333333333
28,0.0
29,0.3333333333333333
30,0.3333333333333333
31,0.3333333333333333
32,0.0
33,0.6666666666666666
34,0.3333333333333333
35,0.3333333333333333
36,0.3333333333333333
37,0.6666666666666666
38,0.3333333333333333
39,0.3333333333333333
40,0.0
41,0.6666666666666666
42,0.6666666666666666
43,0.3333333333333333
44,0.6666666666666666
45,0.3333333333333333
46,0.6666666666666666
47,0.0
48,0.3333333333333333
49,0.3333333333333333
50,0.3333333333333333
51,0.3333333333333333
52,0.3333333333333333
53,0.0
54,0.3333333333333333
55,0.3333333333333333
56,0.0
57,0.3333333333333333
58,0.3333333333333333
59,0.6666666666666666
60,0.3333333333333333
61,0.6666666666666666
62,0.0
63,0.6666666666666666
64,0.3333333333333333
65,0.3333333333333333
66,0.0
67,0.6666666666666666
68,0.3333333333333333
69,0.3333333333333333
70,0.3333333333333333
71,0.0
72,0.3333333333333333
73,0.3333333333333333
74,0.6666666666666666
75,0.0
76,0.3333333333333333
77,0.6666666666666666
78,0.6666666666666666
79,0.6666666666666666
80,0.0
81,0.3333333333333333
82,0.3333333333333333
83,0.0
84,0.3333333333333333
85,0.6666666666666666
86,0.0
87,0.3333333333333333
88,0.0
89,0.3333333333333333
90,0.0
91,0.6666666666666666
92,0.3333333333333333
93,0.0
94,0.6666666666666666
95,0.0
96,0.3333333333333333
97,0.0
98,0.3333333333333333
99,0.3333333333333333
100,0.6666666666666666
101,1.0
102,0.3333333333333333
103,0.3333333333333333
104,0.0
105,0.6666666666666666
106,0.6666666666666666
107,0.6666666666666666
108,0.0
109,0.6666666666666666
110,0.6666666666666666
111,0.3333333333333333
112,0.3333333333333333
113,0.3333333333333333
114,0.3333333333333333
115,0.0
116,0.0
117,0.3333333333333333
118,0.3333333333333333
119,0.0
120,0.6666666666666666
121,0.3333333333333333
122,0.0
123,0.3333333333333333
124,0.6666666666666666
125,0.0
126,0.6666666666666666
127,0.6666666666666666
128,0.6666666666666666
129,0.3333333333333333
130,0.3333333333333333
131,1.0
132,0.6666666666666666
133,0.3333333333333333
134,0.0
135,0.6666666666666666
136,0.3333333333333333
137,0.6666666666666666
138,0.3333333333333333
139,0.0
140,0.3333333333333333
141,0.6666666666666666
142,0.6666666666666666
143,0.3333333333333333
144,0.0
145,0.3333333333333333
146,0.0
147,0.0
148,1.0
149,0.3333333333333333
150,0.0
151,0.3333333333333333
152,0.6666666666666666
153,0.6666666666666666
154,0.6666666666666666
155,0.0
156,0.0
157,0.6666666666666666
158,0.6666666666666666
159,0.3333333333333333
160,1.0
161,0.6666666666666666
162,0.6666666666666666
163,0.3333333333333333
164,0.3333333333333333
165,0.6666666666666666
166,0.0
167,0.3333333333333333
168,0.6666666666666666
169,0.3333333333333333
170,0.3333333333333333
171,0.3333333333333333
172,0.0
173,0.6666666666666666
174,0.6666666666666666
175,0.6666666666666666
176,0.3333333333333333
177,0.6666666666666666
178,1.0
179,0.0
180,0.6666666666666666
181,0.6666666666666666
182,1.0
183,0.3333333333333333
184,0.6666666666666666
185,0.3333333333333333
186,0.6666666666666666
187,0.0
188,0.6666666666666666
189,0.0
190,0.3333333333333333
191,0.6666666666666666
192,0.3333333333333333
193,0.3333333333333333
194,0.6666666666666666
195,0.0
196,0.3333333333333333
197,0.6666666666666666
198,0.3333333333333333
199,0.3333333333333333
200,0.6666666666666666
