epoch,accuracy
1,0.0
2,0.058823529411764705
3,0.11764705882352941
4,0.11764705882352941
5,0.058823529411764705
6,0.23529411764705882
7,0.0
8,0.0
9,0.11764705882352941
10,0.11764705882352941
11,0.11764705882352941
12,0.11764705882352941
13,0.11764705882352941
14,0.17647058823529413
15,0.0
16,0.058823529411764705
17,0.29411764705882354
18,0.17647058823529413
19,0.11764705882352941
20,0.11764705882352941
21,0.17647058823529413
22,0.23529411764705882
23,0.17647058823529413
24,0.17647058823529413
25,0.17647058823529413
26,0.29411764705882354
27,0.35294117647058826
28,0.058823529411764705
29,0.23529411764705882
30,0.35294117647058826
31,0.35294117647058826
32,0.23529411764705882
33,0.23529411764705882
34,0.17647058823529413
35,0.29411764705882354
36,0.35294117647058826
37,0.23529411764705882
38,0.5294117647058824
39,0.35294117647058826
40,0.4117647058823529
41,0.5882352941176471
42,0.4117647058823529
43,0.5294117647058824
44,0.5882352941176471
45,0.47058823529411764
46,0.4117647058823529
47,0.4117647058823529
48,0.29411764705882354
49,0.35294117647058826
50,0.35294117647058826
51,0.35294117647058826
52,0.35294117647058826
53,0.11764705882352941
54,0.29411764705882354
55,0.4117647058823529
56,0.23529411764705882
57,0.4117647058823529
58,0.4117647058823529
59,0.4117647058823529
60,0.4117647058823529
61,0.47058823529411764
62,0.47058823529411764
63,0.47058823529411764
64,0.5294117647058824
65,0.35294117647058826
66,0.4117647058823529
67,0.4117647058823529
68,0.5882352941176471
69,0.4117647058823529
70,0.6470588235294118
71,0.35294117647058826
72,0.17647058823529413
73,0.47058823529411764
74,0.5294117647058824
75,0.5294117647058824
76,0.4117647058823529
77,0.5294117647058824
78,0.4117647058823529
79,0.4117647058823529
80,0.4117647058823529
81,0.4117647058823529
82,0.47058823529411764
83,0.4117647058823529
84,0.29411764705882354
85,0.47058823529411764
86,0.4117647058823529
87,0.4117647058823529
88,0.4117647058823529
89,0.5294117647058824
90,0.47058823529411764
91,0.5882352941176471
92,0.23529411764705882
93,0.29411764705882354
94,0.7058823529411765
95,0.23529411764705882
96,0.35294117647058826
97,0.4117647058823529
98,0.5294117647058824
99,0.47058823529411764
100,0.35294117647058826
101,0.7647058823529411
102,0.29411764705882354
103,0.4117647058823529
104,0.4117647058823529
105,0.5882352941176471
106,0.5294117647058824
107,0.5882352941176471
108,0.5882352941176471
109,0.4117647058823529
110,0.4117647058823529
111,0.47058823529411764
112,0.6470588235294118
113,0.5294117647058824
114,0.29411764705882354
115,0.7058823529411765
116,0.29411764705882354
117,0.5882352941176471
118,0.47058823529411764
119,0.47058823529411764
120,0.7647058823529411
121,0.5294117647058824
122,0.4117647058823529
123,0.5294117647058824
124,0.5294117647058824
125,0.6470588235294118
126,0.29411764705882354
127,0.5882352941176471
128,0.6470588235294118
129,0.47058823529411764
130,0.5882352941176471
131,0.47058823529411764
132,0.5882352941176471
133,0.5294117647058824
134,0.5882352941176471
135,0.6470588235294118
136,0.47058823529411764
137,0.47058823529411764
138,0.5294117647058824
139,0.4117647058823529
140,0.5882352941176471
141,0.6470588235294118
142,0.5882352941176471
143,0.5882352941176471
144,0.5294117647058824
145,0.4117647058823529
146,0.8235294117647058
147,0.5294117647058824
148,0.5882352941176471
149,0.5294117647058824
150,0.47058823529411764
151,0.4117647058823529
152,0.6470588235294118
153,0.5294117647058824
154,0.5294117647058824
155,0.5882352941176471
156,0.5882352941176471
157,0.7058823529411765
158,0.5882352941176471
159,0.6470588235294118
160,0.4117647058823529
161,0.6470588235294118
162,0.47058823529411764
163,0.5294117647058824
164,0.5882352941176471
165,0.5882352941176471
166,0.5882352941176471
167,0.6470588235294118
168,0.5294117647058824
169,0.4117647058823529
170,0.35294117647058826
171,0.7647058823529411
172,0.4117647058823529
173,0.5882352941176471
174,0.47058823529411764
175,0.5294117647058824
176,0.6470588235294118
177,0.47058823529411764
178,0.6470588235294118
179,0.4117647058823529
180,0.47058823529411764
181,0.7647058823529411
182,0.35294117647058826
183,0.5882352941176471
184,0.5294117647058824
185,0.5294117647058824
186,0.6470588235294118
187,0.7058823529411765
188,0.5882352941176471
189,0.6470588235294118
190,0.5294117647058824
191,0.47058823529411764
192,0.47058823529411764
193,0.6470588235294118
194,0.4117647058823529
195,0.5882352941176471
196,0.5882352941176471
197,0.4117647058823529
198,0.6470588235294118
199,0.6470588235294118
200,0.7058823529411765
