epoch,accuracy
1,0.3333333333333333
2,0.3333333333333333
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.6666666666666666
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.3333333333333333
23,0.0
24,0.0
25,0.0
26,0.0
27,0.6666666666666666
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.3333333333333333
38,0.0
39,0.0
40,0.0
41,0.0
42,0.3333333333333333
43,0.3333333333333333
44,0.0
45,0.0
46,0.0
47,0.3333333333333333
48,0.0
49,0.3333333333333333
50,0.0
51,0.0
52,0.6666666666666666
53,0.3333333333333333
54,0.0
55,0.3333333333333333
56,0.0
57,0.0
58,0.3333333333333333
59,0.0
60,0.0
61,0.3333333333333333
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.3333333333333333
70,0.0
71,0.0
72,0.3333333333333333
73,0.0
74,0.3333333333333333
75,0.3333333333333333
76,0.3333333333333333
77,0.3333333333333333
78,0.0
79,0.0
80,0.3333333333333333
81,0.6666666666666666
82,0.0
83,0.3333333333333333
84,0.0
85,0.3333333333333333
86,0.0
87,0.0
88,0.3333333333333333
89,0.3333333333333333
90,0.0
91,0.3333333333333333
92,0.3333333333333333
93,0.3333333333333333
94,0.3333333333333333
95,0.3333333333333333
96,0.3333333333333333
97,0.6666666666666666
98,0.0
99,0.0
100,0.0
101,0.3333333333333333
102,0.0
103,0.0
104,0.6666666666666666
105,0.6666666666666666
106,0.3333333333333333
107,0.0
108,0.0
109,0.3333333333333333
110,0.0
111,0.0
112,0.3333333333333333
113,0.0
114,0.3333333333333333
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.3333333333333333
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.3333333333333333
130,0.3333333333333333
131,0.3333333333333333
132,0.0
133,0.0
134,0.0
135,0.3333333333333333
136,0.3333333333333333
137,0.3333333333333333
138,0.0
139,0.0
140,0.3333333333333333
141,0.0
142,0.0
143,0.0
144,0.3333333333333333
145,0.3333333333333333
146,0.0
147,0.3333333333333333
148,0.3333333333333333
149,0.3333333333333333
150,0.3333333333333333
151,0.3333333333333333
152,0.0
153,0.3333333333333333
154,0.0
155,0.0
156,0.3333333333333333
157,0.3333333333333333
158,0.3333333333333333
159,0.0
160,0.0
161,0.3333333333333333
162,0.0
163,0.0
164,0.0
165,0.0
166,0.0
167,0.6666666666666666
168,0.3333333333333333
169,0.3333333333333333
170,0.0
171,0.3333333333333333
172,0.0
173,0.6666666666666666
174,0.0
175,0.0
176,0.3333333333333333
177,0.3333333333333333
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.3333333333333333
184,0.6666666666666666
185,0.3333333333333333
186,0.6666666666666666
187,0.3333333333333333
188,0.0
189,0.0
190,0.3333333333333333
191,0.3333333333333333
192,0.6666666666666666
193,0.0
194,0.3333333333333333
195,0.0
196,0.0
197,0.0
198,0.0
199,0.3333333333333333
200,0.0
