epoch,loss
1,2.833753838258631
2,2.8333796192617977
3,2.8331200515522674
4,2.832908223657047
5,2.8327239681692684
6,2.8325843109804043
7,2.8323771532844093
8,2.8322201195885155
9,2.8320437459384693
10,2.831909656524658
11,2.831793981439927
12,2.831660551183364
13,2.831636709325454
14,2.831513559117037
15,2.831339387332692
16,2.8312856730292824
17,2.8311516256893383
18,2.831083017237046
19,2.8309443277471207
20,2.8309116924510285
21,2.8308369271895466
22,2.8307256979100845
23,2.8306628535775578
24,2.8306116777307846
25,2.8305157633388744
26,2.83043714130626
27,2.830363764482386
28,2.830327440710629
29,2.8302048795363484
30,2.8301364674287686
31,2.830033821218154
32,2.8299754787893856
33,2.829884823630838
34,2.8298137748942658
35,2.8297244100009693
36,2.829762248431935
37,2.8295617243822884
38,2.829520113327924
39,2.8294595970826992
40,2.829309140934664
41,2.829343515283921
42,2.829279675203211
43,2.829169343499576
44,2.8291171017815087
45,2.8289859294891357
46,2.8289754110224106
47,2.828908681869507
48,2.8288367355571076
49,2.8287030668819653
50,2.8286343742819393
51,2.8286164788638843
52,2.8286092982572666
53,2.8284090266508213
54,2.8283740913166717
55,2.828317600138047
56,2.8282215735491585
57,2.828141717349782
58,2.8281399362227497
59,2.828054470174453
60,2.8279526654411766
61,2.8278727952171776
62,2.8278097124660717
63,2.8277338532840504
64,2.8276845006381763
65,2.827607463387882
66,2.8274542443892536
67,2.8274811576394474
68,2.8273341795977425
69,2.8272900160621193
70,2.827252514222089
71,2.8271407099331127
72,2.8270934609805836
73,2.8269490634693817
74,2.8269467914805695
75,2.826794147491455
76,2.82672875067767
77,2.826651517082663
78,2.8266429199891934
79,2.82653387855081
80,2.826465536566342
81,2.8263980360592114
82,2.8263390204485725
83,2.826264269211713
84,2.8261891112608066
85,2.8260606176712932
86,2.826034335529103
87,2.8259815608753875
88,2.8258746091057274
89,2.8258147800669953
90,2.825702428817749
91,2.8256347600151512
92,2.8255591252270866
93,2.8254660718581257
94,2.8253860613879036
95,2.825296401977539
96,2.8252071212319767
97,2.8251673614277557
98,2.8251881038441375
99,2.8251007584964527
100,2.824933837441837
101,2.8249114681692684
102,2.8247788934146656
103,2.8246851388145897
104,2.8246208359213436
105,2.8245921836179844
106,2.8245173061595246
107,2.8243773264043472
108,2.824324874316945
109,2.8242394222932705
110,2.8241740535287296
111,2.8241558495689842
112,2.824044578215655
113,2.823974188636331
114,2.823931750129251
115,2.8238452743081486
116,2.8237326846403232
117,2.8236896851483513
118,2.8235824809354892
119,2.8235145737143124
120,2.8234131897197052
121,2.823369348750395
122,2.823327569400563
123,2.823236998389749
124,2.8231926805832805
125,2.823091142317828
126,2.822926605449003
127,2.8228969433728386
128,2.822834786246805
129,2.822798911262961
130,2.8226811605341293
131,2.822598555508782
132,2.8225347855511833
133,2.8224269782795623
134,2.822399377822876
135,2.8222979377297794
136,2.8222396513995003
137,2.8221677752102123
138,2.8221128127154183
139,2.821956354029038
140,2.8219041263355926
141,2.8218950664295868
142,2.8217516646665683
143,2.821665413239423
144,2.8215540998122273
145,2.821568923837998
146,2.8214097443748924
147,2.821380895726821
148,2.8212701993830063
149,2.821251167970545
150,2.821108439389397
151,2.821064766715555
152,2.820987575194415
153,2.8209717554204605
154,2.820806629517499
155,2.820848450941198
156,2.8207515968995938
157,2.8206545885871437
158,2.8204996585845947
159,2.8204217377830956
160,2.820332975948558
161,2.8203196806066178
162,2.8201952681821933
163,2.8201647506040683
164,2.820121204151827
165,2.819982037824743
166,2.8198842581580665
167,2.819855633903952
168,2.8198297584758087
169,2.819744208279778
170,2.8195927143096924
171,2.819568900501027
172,2.819453884573544
173,2.819403788622688
174,2.8193225860595703
175,2.819243374992819
176,2.8191825782551483
177,2.819078291163725
178,2.818991604973288
179,2.8189510738148407
180,2.8188279656802906
181,2.8188076860764446
182,2.818691576228422
183,2.818618465872372
184,2.8185839232276466
185,2.8184301011702595
186,2.818372880711275
187,2.818307231454288
188,2.8182324661928067
189,2.8181875593522014
190,2.818050468669218
191,2.8179957305683807
192,2.818013177198522
193,2.817870588863597
194,2.817772388458252
195,2.817670092863195
196,2.817637653911815
197,2.817545582266415
198,2.8174226143780876
199,2.817358325509464
200,2.817348003387451
