epoch,accuracy
1,0.058823529411764705
2,0.11764705882352941
3,0.058823529411764705
4,0.058823529411764705
5,0.11764705882352941
6,0.058823529411764705
7,0.0
8,0.11764705882352941
9,0.11764705882352941
10,0.23529411764705882
11,0.17647058823529413
12,0.29411764705882354
13,0.23529411764705882
14,0.23529411764705882
15,0.47058823529411764
16,0.35294117647058826
17,0.4117647058823529
18,0.4117647058823529
19,0.47058823529411764
20,0.35294117647058826
21,0.17647058823529413
22,0.35294117647058826
23,0.29411764705882354
24,0.35294117647058826
25,0.5294117647058824
26,0.47058823529411764
27,0.35294117647058826
28,0.4117647058823529
29,0.6470588235294118
30,0.47058823529411764
31,0.5882352941176471
32,0.35294117647058826
33,0.5294117647058824
34,0.47058823529411764
35,0.5882352941176471
36,0.6470588235294118
37,0.23529411764705882
38,0.4117647058823529
39,0.5882352941176471
40,0.6470588235294118
41,0.5882352941176471
42,0.8823529411764706
43,0.5882352941176471
44,0.6470588235294118
45,0.47058823529411764
46,0.5294117647058824
47,0.6470588235294118
48,0.5294117647058824
49,0.6470588235294118
50,0.8235294117647058
51,0.6470588235294118
52,0.7058823529411765
53,0.5294117647058824
54,0.7647058823529411
55,0.7058823529411765
56,0.6470588235294118
57,0.6470588235294118
58,0.5294117647058824
59,0.5294117647058824
60,0.7647058823529411
61,0.7058823529411765
62,0.7058823529411765
63,0.5882352941176471
64,0.6470588235294118
65,0.7647058823529411
66,0.6470588235294118
67,0.9411764705882353
68,0.6470588235294118
69,0.9411764705882353
70,0.8235294117647058
71,0.8823529411764706
72,0.5294117647058824
73,0.7058823529411765
74,0.7647058823529411
75,0.7058823529411765
76,0.8823529411764706
77,0.7647058823529411
78,0.8235294117647058
79,0.7647058823529411
80,0.7647058823529411
81,0.8823529411764706
82,0.9411764705882353
83,0.7647058823529411
84,0.7058823529411765
85,0.7058823529411765
86,0.8823529411764706
87,0.8823529411764706
88,0.7058823529411765
89,0.8235294117647058
90,0.5882352941176471
91,0.7647058823529411
92,0.8235294117647058
93,0.8823529411764706
94,0.9411764705882353
95,0.7647058823529411
96,0.8823529411764706
97,0.7647058823529411
98,0.9411764705882353
99,0.7647058823529411
100,0.8823529411764706
101,0.8235294117647058
102,0.8235294117647058
103,0.8823529411764706
104,0.7058823529411765
105,0.8235294117647058
106,0.8823529411764706
107,0.8823529411764706
108,0.8235294117647058
109,0.8823529411764706
110,0.8235294117647058
111,0.9411764705882353
112,0.8823529411764706
113,0.8235294117647058
114,1.0
115,0.7647058823529411
116,0.8235294117647058
117,0.9411764705882353
118,1.0
119,0.9411764705882353
120,0.9411764705882353
121,1.0
122,0.9411764705882353
123,0.9411764705882353
124,0.9411764705882353
125,0.9411764705882353
126,0.9411764705882353
127,0.8823529411764706
128,0.9411764705882353
129,1.0
130,1.0
131,0.8823529411764706
132,0.9411764705882353
133,0.8823529411764706
134,0.7058823529411765
135,0.7058823529411765
136,0.9411764705882353
137,0.8823529411764706
138,0.9411764705882353
139,0.9411764705882353
140,0.8823529411764706
141,1.0
142,1.0
143,0.9411764705882353
144,0.9411764705882353
145,0.9411764705882353
146,0.7647058823529411
147,0.7647058823529411
148,1.0
149,1.0
150,0.9411764705882353
151,1.0
152,1.0
153,0.8823529411764706
154,0.8235294117647058
155,0.8235294117647058
156,0.9411764705882353
157,1.0
158,0.8823529411764706
159,1.0
160,0.9411764705882353
161,1.0
162,0.9411764705882353
163,0.9411764705882353
164,1.0
165,0.9411764705882353
166,0.9411764705882353
167,1.0
168,1.0
169,0.9411764705882353
170,0.6470588235294118
171,0.7647058823529411
172,0.8823529411764706
173,0.8823529411764706
174,1.0
175,1.0
176,0.9411764705882353
177,1.0
178,0.9411764705882353
179,0.8235294117647058
180,0.9411764705882353
181,0.8235294117647058
182,1.0
183,0.7647058823529411
184,0.9411764705882353
185,1.0
186,0.9411764705882353
187,1.0
188,1.0
189,0.7647058823529411
190,0.8235294117647058
191,0.9411764705882353
192,1.0
193,0.9411764705882353
194,0.8823529411764706
195,1.0
196,0.9411764705882353
197,0.9411764705882353
198,0.9411764705882353
199,1.0
200,0.9411764705882353
