1,0.058823529411764705
2,0.11764705882352941
3,0.17647058823529413
4,0.11764705882352941
5,0.058823529411764705
6,0.11764705882352941
7,0.17647058823529413
8,0.0
9,0.058823529411764705
10,0.17647058823529413
11,0.29411764705882354
12,0.35294117647058826
13,0.11764705882352941
14,0.17647058823529413
15,0.17647058823529413
16,0.23529411764705882
17,0.29411764705882354
18,0.17647058823529413
19,0.058823529411764705
20,0.29411764705882354
21,0.17647058823529413
22,0.17647058823529413
23,0.17647058823529413
24,0.17647058823529413
25,0.23529411764705882
26,0.11764705882352941
27,0.23529411764705882
28,0.11764705882352941
29,0.17647058823529413
30,0.17647058823529413
31,0.23529411764705882
32,0.17647058823529413
33,0.17647058823529413
34,0.35294117647058826
35,0.0
36,0.4117647058823529
37,0.11764705882352941
38,0.17647058823529413
39,0.17647058823529413
40,0.4117647058823529
41,0.11764705882352941
42,0.29411764705882354
43,0.29411764705882354
44,0.29411764705882354
45,0.29411764705882354
46,0.11764705882352941
47,0.29411764705882354
48,0.29411764705882354
49,0.35294117647058826
50,0.23529411764705882
51,0.23529411764705882
52,0.29411764705882354
53,0.17647058823529413
54,0.35294117647058826
55,0.47058823529411764
56,0.29411764705882354
57,0.29411764705882354
58,0.47058823529411764
59,0.23529411764705882
60,0.11764705882352941
61,0.23529411764705882
62,0.29411764705882354
63,0.17647058823529413
64,0.35294117647058826
65,0.29411764705882354
66,0.17647058823529413
67,0.29411764705882354
68,0.4117647058823529
69,0.23529411764705882
70,0.11764705882352941
71,0.17647058823529413
72,0.29411764705882354
73,0.23529411764705882
74,0.29411764705882354
75,0.058823529411764705
76,0.29411764705882354
77,0.23529411764705882
78,0.17647058823529413
79,0.17647058823529413
80,0.23529411764705882
81,0.23529411764705882
82,0.23529411764705882
83,0.17647058823529413
84,0.4117647058823529
85,0.4117647058823529
86,0.11764705882352941
87,0.29411764705882354
88,0.23529411764705882
89,0.23529411764705882
90,0.29411764705882354
91,0.11764705882352941
92,0.35294117647058826
93,0.11764705882352941
94,0.11764705882352941
95,0.23529411764705882
96,0.17647058823529413
97,0.23529411764705882
98,0.35294117647058826
99,0.4117647058823529
100,0.35294117647058826
101,0.5294117647058824
102,0.17647058823529413
103,0.17647058823529413
104,0.23529411764705882
105,0.29411764705882354
106,0.23529411764705882
107,0.4117647058823529
108,0.4117647058823529
109,0.35294117647058826
110,0.47058823529411764
111,0.35294117647058826
112,0.35294117647058826
113,0.23529411764705882
114,0.17647058823529413
115,0.11764705882352941
116,0.5294117647058824
117,0.4117647058823529
118,0.35294117647058826
119,0.5882352941176471
120,0.17647058823529413
121,0.17647058823529413
122,0.23529411764705882
123,0.35294117647058826
124,0.5294117647058824
125,0.29411764705882354
126,0.35294117647058826
127,0.4117647058823529
128,0.4117647058823529
129,0.35294117647058826
130,0.4117647058823529
131,0.4117647058823529
132,0.23529411764705882
133,0.5294117647058824
134,0.47058823529411764
135,0.29411764705882354
136,0.4117647058823529
137,0.35294117647058826
138,0.47058823529411764
139,0.35294117647058826
140,0.29411764705882354
141,0.4117647058823529
142,0.23529411764705882
143,0.11764705882352941
144,0.29411764705882354
145,0.23529411764705882
146,0.35294117647058826
147,0.23529411764705882
148,0.17647058823529413
149,0.5294117647058824
150,0.4117647058823529
151,0.23529411764705882
152,0.4117647058823529
153,0.5294117647058824
154,0.35294117647058826
155,0.23529411764705882
156,0.17647058823529413
157,0.4117647058823529
158,0.5882352941176471
159,0.5294117647058824
160,0.47058823529411764
161,0.47058823529411764
162,0.4117647058823529
163,0.35294117647058826
164,0.29411764705882354
165,0.35294117647058826
166,0.5294117647058824
167,0.4117647058823529
168,0.5294117647058824
169,0.35294117647058826
170,0.23529411764705882
171,0.11764705882352941
172,0.4117647058823529
173,0.47058823529411764
174,0.29411764705882354
175,0.4117647058823529
176,0.5294117647058824
177,0.35294117647058826
178,0.29411764705882354
179,0.35294117647058826
180,0.29411764705882354
181,0.35294117647058826
182,0.5882352941176471
183,0.23529411764705882
184,0.35294117647058826
185,0.17647058823529413
186,0.23529411764705882
187,0.5294117647058824
188,0.4117647058823529
189,0.47058823529411764
190,0.4117647058823529
191,0.29411764705882354
192,0.47058823529411764
193,0.4117647058823529
194,0.23529411764705882
195,0.4117647058823529
196,0.5294117647058824
197,0.35294117647058826
198,0.29411764705882354
199,0.35294117647058826
200,0.5294117647058824
