,batch_size_4,batch_size_32,batch_size_64
0,0.14308272302150726,1.5481511354446411,2.53739333152771
1,0.574577271938324,0.5813447833061218,1.645758867263794
2,1.4867265224456787,0.5330604314804077,1.078424334526062
3,0.012449052184820175,0.13707436621189117,0.5336628556251526
4,0.004381862934678793,0.09193737059831619,0.4096043109893799
5,0.0026068103034049273,0.0517684668302536,0.25654467940330505
6,0.004363243468105793,0.06316297501325607,0.17625658214092255
7,0.03158845007419586,0.028538651764392853,0.16537193953990936
8,0.0040356311947107315,0.027838867157697678,0.10615049302577972
9,0.005475659854710102,0.02466547302901745,0.06888097524642944
10,0.034073829650878906,0.015248961746692657,0.05154009163379669
11,0.004015371669083834,0.01740901917219162,0.05094163119792938
12,0.00935601256787777,0.01404459960758686,0.043329618871212006
13,0.0007959855138324201,0.01627483405172825,0.03706108033657074
14,0.0020259369630366564,0.018408503383398056,0.05982838571071625
15,0.0572873093187809,0.010254253633320332,0.02923034317791462
16,0.00016919008339755237,0.006418144330382347,0.02115769498050213
17,0.004981023259460926,0.009324380196630955,0.03292270749807358
18,0.0006793190841563046,0.008519407361745834,0.027826888486742973
19,0.0004488060949370265,0.007106937933713198,0.035918645560741425
20,0.012497429735958576,0.009206478483974934,0.02134077250957489
21,0.01309499517083168,0.011764627881348133,0.01919999159872532
22,0.007784949149936438,0.005051820073276758,0.01571936532855034
23,0.00041416927706450224,0.004996039904654026,0.009500802494585514
24,4.7175781219266355e-05,0.008290214464068413,0.011682111769914627
25,0.010372787714004517,0.004492959938943386,0.01569964364171028
26,0.00030910788336768746,0.010555723682045937,0.008059411309659481
27,0.00042034333455376327,0.022830503061413765,0.01613815873861313
28,0.001463465509004891,0.00623168284073472,0.012352608144283295
29,0.00016624853014945984,0.005546015687286854,0.010606328956782818
30,0.06851912289857864,0.016937337815761566,0.019213713705539703
31,8.215697016566992e-05,0.012331349775195122,0.009465226903557777
32,0.00028021945036016405,0.0065931957215070724,0.01634490303695202
33,0.0013910075649619102,0.006940644700080156,0.011909693479537964
34,0.004549778066575527,0.0047468519769608974,0.006977919954806566
35,0.0071286908350884914,0.005605685990303755,0.006079650484025478
36,0.020915932953357697,0.003283814527094364,0.007803282700479031
37,0.012166585773229599,0.00613804068416357,0.009689968079328537
38,6.335593934636563e-05,0.0029118512757122517,0.006876440718770027
39,0.00010339786240365356,0.0061618550680577755,0.004855139181017876
40,0.0005823347019031644,0.004787817131727934,0.004536121152341366
41,0.04519539698958397,0.0034957583993673325,0.005585683975368738
42,0.011458954773843288,0.005127597600221634,0.005590638145804405
43,0.00033362917019985616,0.002661739941686392,0.0061998870223760605
44,0.0018002607394009829,0.0015660750214010477,0.006716643925756216
45,0.00013242795830592513,0.004908754024654627,0.00644117034971714
46,0.00012083963520126417,0.0009150700061582029,0.004042480140924454
47,0.0003942185139749199,0.0031816500704735518,0.0064128669910132885
48,0.0013935519382357597,0.0033987394999712706,0.005096438806504011
49,0.008421572856605053,0.0024913684464991093,0.004696081858128309
50,0.007392102852463722,0.002189659746363759,0.004945916123688221
51,0.0010450368281453848,0.004810611717402935,0.0062477742321789265
52,0.0004320929874666035,0.002359911799430847,0.013206440024077892
53,0.004442678298801184,0.002411031862720847,0.003924587741494179
54,0.0002466387231834233,0.004097972996532917,0.0033534415997564793
55,0.00021075038239359856,0.002264413284137845,0.003014167072251439
56,0.0009376487578265369,0.005245898850262165,0.006754032801836729
57,0.0003391247591935098,0.003298272378742695,0.006459930445998907
58,0.0009214149322360754,0.0032081545796245337,0.0060769557021558285
59,0.002314625307917595,0.0011910467874258757,0.0036011599004268646
