batch_size_4,batch_size_32,batch_size_64
0.4987856149673462,2.763047456741333,2.812645435333252
0.0011832157615572214,2.657259225845337,2.773287534713745
0.020802835002541542,2.4899566173553467,2.706449031829834
0.0011127539910376072,1.9411572217941284,2.6047918796539307
0.004760774318128824,0.6799256801605225,2.3515865802764893
0.00027786404825747013,0.5081803798675537,2.470262289047241
2.0265513285266934e-06,0.17427480220794678,2.203726291656494
4.1332710679853335e-05,0.027864035218954086,1.735208511352539
0.00022189735318534076,0.012566247954964638,1.176621437072754
5.8854002418229356e-05,0.0046719275414943695,0.6586604118347168
2.6523930500843562e-06,0.006927832495421171,0.2840763330459595
3.576276412786683e-07,0.0034204658586531878,0.1547977775335312
7.510076102335006e-06,0.0026417323388159275,0.14267584681510925
3.081392060266808e-05,0.004119222518056631,0.06736619770526886
0.00010610390017973259,0.007191474083811045,0.02115733176469803
8.37623156257905e-05,0.0033370552118867636,0.023710673674941063
8.940695295223122e-08,0.0011354245943948627,0.027245933189988136
0.00014652487880084664,0.001817833399400115,0.02435716614127159
3.540384932421148e-05,0.001086094998754561,0.009439161978662014
2.6822084464583895e-07,0.0006263683317229152,0.005138229578733444
2.9055585400783457e-05,0.0008681791950948536,0.010583251714706421
1.6778185454313643e-05,0.0013507844414561987,0.004237075801938772
3.7311125197447836e-05,0.001783181680366397,0.005475704092532396
9.03002182894852e-06,0.000922687875572592,0.006194003392010927
7.152552825573366e-07,0.0010321397567167878,0.003612696658819914
7.74859188368282e-07,0.0008645920315757394,0.0015688254497945309
2.6523930500843562e-06,0.00047733914107084274,0.0027183634229004383
0.0001091429585358128,0.0004016447637695819,0.001914013409987092
2.4079119611997157e-05,0.0007093389867804945,0.002637341385707259
9.119386959355325e-06,0.0006090786191634834,0.002549770288169384
8.642658713142737e-07,0.0007035232847556472,0.0012497130082920194
2.1159594325581565e-06,0.0009821703424677253,0.0015785596333444118
6.467065759352408e-06,0.00031731408671475947,0.0014118622057139874
1.3113005934428656e-06,0.0003530315589159727,0.0012047678465023637
5.027146835345775e-05,0.0002644870546646416,0.0016826156061142683
6.705435680487426e-06,0.0002451883046887815,0.002791523700580001
0.00013374949048738927,0.0006360738771036267,0.0017943503335118294
1.7881389169360773e-07,0.00037302527925930917,0.000855540856719017
4.1425064409850165e-06,0.00040810080827213824,0.0011533773504197598
6.019996817485662e-06,0.0004802095936611295,0.001367780496366322
2.086153926939005e-06,0.0004900458734482527,0.0013012802228331566
0.0,0.00030994441476650536,0.0012873545056208968
5.9604641222676946e-08,0.0006421693251468241,0.0009478848660364747
2.6821953724720515e-06,0.0002635137352626771,0.0013534463942050934
3.1171293812803924e-05,0.00022637919755652547,0.0012171432608738542
1.728481220197864e-05,0.00019177576177753508,0.0010710865026339889
3.597010800149292e-05,0.00029965193243697286,0.0008964961743913591
2.309610863449052e-05,0.0005409407895058393,0.0009569537360221148
8.940695295223122e-08,0.00018913937674369663,0.0006314420024864376
5.408830111264251e-05,0.00024879624834284186,0.0008711725822649896
5.960457656328799e-07,0.00029374100267887115,0.0011824939865618944
2.9802320611338473e-08,0.00023073151533026248,0.0012506535276770592
7.808097507222556e-06,0.00023063275148160756,0.0005788650014437735
4.768370445162873e-07,0.00017781087080948055,0.0003887526981998235
3.933745756512508e-05,0.00027490928187035024,0.0007351108943112195
1.1920926112907182e-07,0.00019949757552240044,0.0005870176246389747
1.5466926925000735e-05,0.0002150270011043176,0.0007033510482870042
2.801402615659754e-06,0.00048163149040192366,0.00042403044062666595
0.0,8.95244229468517e-05,0.0009588937973603606
1.2755222087434959e-05,0.0002712194691412151,0.0008418684592470527
