batch_size_4,batch_size_32,batch_size_64
2.7814857959747314,2.8185207843780518,2.822775363922119
2.8126254081726074,2.725707769393921,2.8083736896514893
2.811333417892456,2.42818021774292,2.545964241027832
2.8219900131225586,2.1476659774780273,2.612914562225342
2.884453058242798,2.130094051361084,2.245232105255127
2.8244407176971436,1.8145729303359985,2.0135498046875
2.8443408012390137,1.7800363302230835,2.2225284576416016
2.8767452239990234,1.7603659629821777,2.097585439682007
2.936474323272705,1.3783305883407593,1.8892000913619995
2.8909590244293213,1.7937425374984741,1.763079047203064
2.8364901542663574,1.2367459535598755,1.6379798650741577
2.843873977661133,1.9985023736953735,1.3551172018051147
2.7990708351135254,1.5735043287277222,1.4783844947814941
2.8146066665649414,1.014367938041687,1.1822412014007568
2.86893367767334,0.6682727932929993,0.918908953666687
2.806821584701538,0.6108160614967346,1.0246959924697876
2.8737316131591797,0.7750095725059509,0.9544897675514221
2.8370609283447266,0.23219482600688934,0.29298511147499084
2.855257511138916,0.6428724527359009,0.6108075380325317
2.854851484298706,0.7210483551025391,0.5599541664123535
2.852445602416992,0.09796641767024994,0.445041686296463
2.8261590003967285,0.24800479412078857,0.4212074875831604
2.855560779571533,0.02296052873134613,0.3053647577762604
2.89018177986145,0.3466087281703949,0.3919067084789276
2.829610586166382,0.18696953356266022,0.22952555119991302
2.8304760456085205,0.3578583002090454,0.06329037249088287
2.840324640274048,0.04006398096680641,0.40094292163848877
2.842026710510254,0.09463661164045334,0.6095564365386963
2.8445065021514893,0.0021179134491831064,0.15062415599822998
2.871657371520996,0.004458524286746979,0.031053410843014717
2.8499410152435303,0.227098286151886,0.12554769217967987
2.8222599029541016,0.19192269444465637,0.2689211964607239
2.854116201400757,0.2990957796573639,0.14304493367671967
2.831465482711792,0.00010084472160087898,0.06997012346982956
2.881422519683838,0.00014748130342923105,0.005918020382523537
2.8551180362701416,0.1370985358953476,0.021753059700131416
2.8807501792907715,0.35375848412513733,0.04639638587832451
2.8548178672790527,0.4151439666748047,0.01304535660892725
2.862022876739502,0.05480117350816727,0.1988682895898819
2.872478485107422,0.03222683072090149,0.04095352068543434
2.903982162475586,0.03283918648958206,0.1051018238067627
2.8425469398498535,0.7438108325004578,0.03097689338028431
2.815408706665039,0.0023006172850728035,0.02432418428361416
2.8802263736724854,0.06674046069383621,0.01199741568416357
2.8859212398529053,0.036302756518125534,0.0013842348707839847
2.854505777359009,0.00014837094931863248,0.019477128982543945
2.851764440536499,7.490752977901138e-06,0.0056901066564023495
2.888720989227295,0.09825961291790009,0.0015045017935335636
2.844332695007324,0.04045138135552406,0.00011492166959214956
2.847487449645996,0.08194705843925476,1.115556005970575e-05
2.772566318511963,0.7405601739883423,1.4151146388030611e-05
2.898770570755005,0.09080354869365692,1.5986344806151465e-05
2.8571059703826904,0.003299988340586424,3.736009239219129e-05
2.855454444885254,0.14151909947395325,2.313671211595647e-05
2.8193469047546387,0.04164234176278114,1.3969642168376595e-05
2.8036670684814453,0.44192951917648315,7.299229309865041e-06
2.8172459602355957,0.05876417085528374,3.876840492011979e-05
2.8412606716156006,0.01198374293744564,6.616333121201023e-05
2.7856128215789795,0.0001131761891883798,2.703303653106559e-05
2.852695941925049,2.816202595568029e-06,7.405369615298696e-06
