batch_size_4,batch_size_32,batch_size_64
2.845057487487793,2.830132007598877,2.830801248550415
2.169755220413208,2.8161470890045166,2.831083297729492
1.9116415977478027,2.818317413330078,2.8262009620666504
1.648827314376831,2.2608413696289062,2.817862033843994
1.2732908725738525,2.199214220046997,2.817917823791504
0.9336304664611816,1.9101085662841797,2.756723642349243
1.7558481693267822,1.8841350078582764,2.630782127380371
1.7481331825256348,1.894234299659729,2.303441286087036
1.473128318786621,1.689687967300415,2.1447043418884277
2.4143130779266357,1.8123540878295898,2.217435598373413
0.3895110785961151,1.186884880065918,2.102907419204712
0.4927866458892822,1.1045206785202026,1.6866549253463745
0.025149064138531685,0.8142182230949402,1.7168084383010864
4.3393473625183105,0.8593665361404419,1.5866934061050415
1.2913562059402466,1.5768604278564453,1.4734035730361938
0.002102880971506238,0.4942525029182434,1.5939542055130005
0.0033616579603403807,0.3282587230205536,1.2360622882843018
1.913281812448986e-05,0.7482247352600098,1.1748254299163818
1.3701989650726318,0.3737594783306122,0.9143828749656677
0.08234008401632309,0.19576217234134674,1.4564125537872314
0.2755892872810364,0.10164117813110352,0.9457499384880066
0.0035547276493161917,0.03666938096284866,0.6871294379234314
0.0024613484274595976,0.34034299850463867,0.5176712274551392
0.12233241647481918,0.15656408667564392,0.590277910232544
0.0024495243560522795,0.07356514036655426,0.27090516686439514
0.0,0.05946912616491318,0.3135233521461487
2.5688306777738035e-05,0.01890893653035164,0.1685498058795929
0.00016773412062320858,0.14943566918373108,0.13036386668682098
1.7583308817847865e-06,0.01836160570383072,0.1766018569469452
0.0,0.032782554626464844,0.29504460096359253
0.0001124234331655316,0.0004448894178494811,0.22749516367912292
8.940695295223122e-08,0.08382584899663925,0.04736892133951187
0.0,0.02396991476416588,0.049697328358888626
2.02945575438207e-05,0.013895463198423386,0.11983957886695862
2.789341851894278e-05,0.10818581283092499,0.0476730540394783
0.0,0.020672764629125595,0.015147533267736435
2.9802305334669654e-07,0.006917471531778574,0.05087375268340111
2.7716027943824884e-06,0.0003009265346918255,0.0635983943939209
9.417446563020349e-06,0.0016430936520919204,0.0034137791953980923
0.00019052249263040721,0.0007024746155366302,0.0033817426301538944
6.854528464828036e-07,2.087824213958811e-05,0.13198940455913544
0.0,0.00011899412493221462,0.006900114938616753
0.0,8.936233643908054e-05,0.01173566933721304
3.367639692442026e-06,9.479637810727581e-05,0.006497129797935486
0.0,8.860187517711893e-05,0.0012731333263218403
0.0,3.036794987565372e-05,0.00048739794874563813
9.089614650292788e-06,0.00010054484300781041,0.00012152193085057661
1.7285286730839289e-06,2.0188668713672087e-05,0.0003716753562912345
8.433915354544297e-06,1.5067394997458905e-05,8.897506631910801e-05
0.0,0.000198433204786852,0.0002628394868224859
0.0,7.081294461386278e-05,7.4834591941908e-05
0.0,4.286214243620634e-05,9.84897487796843e-05
0.0,2.4370261598960496e-05,6.964676140341908e-05
5.066390258434694e-07,3.100236062891781e-05,8.270508260466158e-05
1.4901158351676713e-07,1.6777976270532236e-05,6.13364900345914e-05
3.993194331997074e-05,2.045166411335231e-06,8.821878873277456e-05
4.172321723672212e-07,2.862560359062627e-05,2.868327464966569e-05
0.0,1.444573081244016e-05,2.21170048462227e-05
0.0,5.1658673328347504e-05,9.213418525177985e-05
5.960463766996327e-08,3.825802650680998e-06,2.856514765881002e-05
