epoch,loss
1,1.5271667226710741
2,0.9470191846656448
3,0.9470191848710837
4,0.947019183268661
5,0.9470191830769181
6,0.9470191888018128
7,0.9470191840904162
8,0.9470191803856698
9,0.9470191842410713
10,0.9470191912944702
11,0.9470191828714793
12,0.9470191820908118
13,0.9470191812896005
14,0.9470191813512322
15,0.9470191837206263
16,0.9470191795433707
17,0.9470191862543716
18,0.9470191807760036
19,0.9470191858845818
20,0.947019184117808
21,0.9470191850354347
22,0.9470191815155832
23,0.9470191852888092
24,0.9470191809403545
25,0.9470191843848785
26,0.9470191794680431
27,0.9470191836658427
28,0.9470191816936302
29,0.9470191826112568
30,0.9470191834330121
31,0.9470191819812445
32,0.9470191853162011
33,0.9470191854874
34,0.9470191853778327
35,0.9470191876513555
36,0.9470191836418749
37,0.9470191858024063
38,0.9470191835973631
39,0.9470191805637168
40,0.9470191849395633
41,0.9470191841451999
42,0.9470191834877957
43,0.9470191802213188
44,0.9470191816662383
45,0.9470191853641368
46,0.9470191833439886
47,0.9470191792694523
48,0.9470191810567699
49,0.9470191830632222
50,0.9470191857613185
51,0.9470191874870044
52,0.9470191782148665
53,0.9470191828166956
54,0.9470191861242604
55,0.9470191810225301
56,0.9470191838712815
57,0.9470191817758057
58,0.9470191835151875
59,0.9470191843335188
60,0.9470191888702923
61,0.9470191804883892
62,0.9470191835836672
63,0.9470191800364238
64,0.9470191823647303
65,0.9470191775711582
66,0.9470191835973631
67,0.9470191837754101
68,0.9470191804473015
69,0.9470191806664362
70,0.9470191793995636
71,0.9470191873500452
72,0.9470191847615164
73,0.9470191885415903
74,0.9470191857065348
75,0.9470191815155832
76,0.9470191868843839
77,0.9470191848299959
78,0.9470191796409542
79,0.9470191829947426
80,0.9470191843369428
81,0.947019178475089
82,0.9470191840082407
83,0.9470191847067326
84,0.9470191815018874
85,0.9470191842684632
86,0.9470191876239636
87,0.9470191851039144
88,0.9470191865693778
89,0.9470191868022084
90,0.9470191831453977
91,0.9470191809540505
92,0.9470191857681665
93,0.9470191824742976
94,0.9470191795707625
95,0.9470191814334077
96,0.9470191830084386
97,0.947019188938772
98,0.9470191838301938
99,0.9470191811184016
100,0.9470191844533581
101,0.9470191879800576
102,0.9470191835425794
103,0.9470191856517511
104,0.9470191848710837
105,0.9470191844465101
106,0.9470191809403545
107,0.9470191826112568
108,0.9470191826934323
109,0.9470191831864855
110,0.9470191897536793
111,0.9470191853230491
112,0.947019185679143
113,0.9470191845423815
114,0.9470191844328142
115,0.9470191874185249
116,0.9470191809745944
117,0.9470191805979565
118,0.9470191869939513
119,0.9470191859804532
120,0.9470191837343223
121,0.9470191832823569
122,0.9470191837343223
123,0.9470191799131605
124,0.9470191845560775
125,0.9470191833782283
126,0.9470191803103423
127,0.9470191813512322
128,0.9470191851039144
129,0.9470191819127649
130,0.947019186185892
131,0.9470191828851753
132,0.947019180173383
133,0.9470191882950637
134,0.9470191896783516
135,0.9470191796803299
136,0.947019184823148
137,0.9470191836247549
138,0.9470191900549895
139,0.9470191854874
140,0.9470191797351136
141,0.9470191804746932
142,0.9470191846930367
143,0.9470191864461145
144,0.9470191837069305
145,0.9470191825907129
146,0.9470191771054969
147,0.9470191819127649
148,0.9470191813649281
149,0.947019182238043
150,0.9470191846656448
151,0.9470191818031976
152,0.9470191806116525
153,0.9470191854120725
154,0.9470191818168935
155,0.9470191848368439
156,0.9470191801459912
157,0.9470191833782283
158,0.9470191893359536
159,0.9470191844875979
160,0.9470191823921221
161,0.947019184802604
162,0.9470191854531603
163,0.9470191821592915
164,0.9470191867474247
165,0.9470191869562875
166,0.947019180693828
167,0.9470191835562753
168,0.9470191812690567
169,0.9470191857065348
170,0.9470191859530613
171,0.9470191815703669
172,0.9470191841862876
173,0.9470191835836672
174,0.9470191824742976
175,0.9470191787592793
176,0.9470191878157065
177,0.9470191840356326
178,0.9470191835288835
179,0.947019188938772
180,0.9470191841725918
181,0.9470191830084386
182,0.9470191802966463
183,0.9470191818442854
184,0.9470191815155832
185,0.9470191826660406
186,0.9470191849258673
187,0.9470191858161021
188,0.9470191841999835
189,0.9470191795707625
190,0.9470191827208242
191,0.9470191818305894
192,0.9470191830221344
193,0.9470191825290813
194,0.9470191832823569
195,0.9470191842273754
196,0.9470191788277589
197,0.9470191852134817
198,0.9470191812485128
199,0.9470191820360282
200,0.9470191905138028
