epoch,loss
1,2.9033529618207146
2,2.857417106628418
3,2.8352693249197567
4,2.827970364514519
5,2.821005512686337
6,2.8156805879929485
7,2.8051325854133156
8,2.799226732815013
9,2.793183032204123
10,2.7816981568055996
11,2.776951327043421
12,2.766568183898926
13,2.764633964089786
14,2.749938726425171
15,2.74221134185791
16,2.7310060893788055
17,2.7234959602355957
18,2.713876205332139
19,2.706143533482271
20,2.6989297726575066
21,2.6887402674731087
22,2.680974946302526
23,2.6727440777946923
24,2.664702948401956
25,2.652261060826919
26,2.6457304814282585
27,2.6359465683207794
28,2.628381406559664
29,2.6175823912901035
30,2.6106061514686134
31,2.605870527379653
32,2.5904764427858242
33,2.5858597615185905
34,2.577354543349322
35,2.5673319872687843
36,2.559014306348913
37,2.550398686352898
38,2.5432629725512337
39,2.5331513741437126
40,2.5274310813230625
41,2.5183651587542366
42,2.510436576955459
43,2.501451955122106
44,2.493349215563606
45,2.4878672571743237
46,2.481219361810123
47,2.468422959832584
48,2.4603248904733097
49,2.451432059792911
50,2.4451856753405403
51,2.4344993899850285
52,2.4273143095128678
53,2.420273037517772
54,2.4133528260623707
55,2.4051075121935677
56,2.3936609941370346
57,2.3889230980592617
58,2.3821811816271614
59,2.373381726882037
60,2.361239601584042
61,2.358008581049302
62,2.349049119388356
63,2.343478791853961
64,2.3341502442079434
65,2.333603087593527
66,2.3272688108332016
67,2.309728552313412
68,2.304330166648416
69,2.296787935144761
70,2.2879592530867634
71,2.284401711295633
72,2.277081110898186
73,2.269433484357946
74,2.2649772307452034
75,2.2557469115537754
76,2.2495553353253532
77,2.2419654481551228
78,2.2378932307748234
79,2.229537669350119
80,2.2197939928840187
81,2.213464442421408
82,2.2039889027090633
83,2.198445432326373
84,2.1943326276891373
85,2.1876909732818604
86,2.1813630356508145
87,2.1777126368354347
88,2.164934382719152
89,2.1626695043900432
90,2.158469382454367
91,2.151401631972369
92,2.1388960165136
93,2.1356116322910084
94,2.1259443759918213
95,2.12123337913962
96,2.115911539863138
97,2.1112434022566853
98,2.1069606752956616
99,2.100615347132963
100,2.0893161086475147
101,2.0847071759841023
102,2.0788409008699307
103,2.0696131622090057
104,2.0665238604826084
105,2.060188517850988
106,2.056605710702784
107,2.048274145406835
108,2.047326263259439
109,2.040745363515966
110,2.03203809261322
111,2.0265632026335774
112,2.0188901704900406
113,2.014363408088684
114,2.0101178954629337
115,2.0050911342396454
116,2.001408100128174
117,1.9916954531389124
118,1.9852728072334738
119,1.9825063382878023
120,1.975865546394797
121,1.9689315767849194
122,1.9652514738195084
123,1.959019611863529
124,1.9540304226033829
125,1.9482077991261202
126,1.9428778045317705
127,1.9392139771405388
128,1.9333571966956644
129,1.9297148620381075
130,1.9225399073432474
131,1.9140514906714945
132,1.913137772504021
133,1.9081688908969654
134,1.9023602219188915
135,1.8969862250720753
136,1.890374835799722
137,1.8866561160368078
138,1.8827082690070658
139,1.8739902973175049
140,1.8706268843482523
141,1.8647122944102568
142,1.862089199178359
143,1.8554278261521284
144,1.8506545740015365
145,1.8485059387543623
146,1.8427159155116362
147,1.8416300661423628
148,1.8312321059844072
149,1.8267653900034286
150,1.8229783072191126
151,1.8180087594424976
152,1.8126246999291813
153,1.808290818158318
154,1.807305602466359
155,1.7990692503312056
156,1.7968238101286047
157,1.7923450119355147
158,1.7880624883315142
159,1.7836983905119055
160,1.7746968199225033
161,1.7708208631066715
162,1.7704931146958296
163,1.7624066016253304
164,1.7588037953657263
165,1.7587605714797974
166,1.7552126996657427
167,1.7457921925713034
168,1.740444218411165
169,1.7398161607630112
170,1.7354256335426779
171,1.7278755903244019
172,1.7238364920896643
173,1.7194448779611027
174,1.7208732436685001
175,1.7149090556537403
176,1.709083592190462
177,1.7033651786692001
178,1.6997713271309347
179,1.6956101375467636
180,1.6889970232458675
181,1.6878218440448536
182,1.681705348631915
183,1.6779268559287577
184,1.6789186351439531
185,1.670411509626052
186,1.667511876891641
187,1.6613566594965317
188,1.6592530713361853
189,1.6529865124646355
190,1.6484635367113
191,1.6458387024262373
192,1.6414274818757002
193,1.639369999661165
194,1.633595768143149
195,1.629162353627822
196,1.6264243616777307
197,1.6230761864606071
198,1.6163472217672012
199,1.6162941105225508
200,1.609920298351961
