epoch,accuracy
1,0.0
2,0.0
3,0.0
4,0.3333333333333333
5,0.3333333333333333
6,0.0
7,0.3333333333333333
8,0.0
9,0.0
10,0.3333333333333333
11,0.0
12,0.3333333333333333
13,0.0
14,0.3333333333333333
15,0.3333333333333333
16,0.0
17,0.3333333333333333
18,0.6666666666666666
19,0.3333333333333333
20,0.0
21,0.0
22,0.6666666666666666
23,0.3333333333333333
24,0.0
25,0.3333333333333333
26,0.6666666666666666
27,0.0
28,0.6666666666666666
29,0.3333333333333333
30,0.0
31,0.3333333333333333
32,0.3333333333333333
33,0.0
34,0.0
35,0.0
36,0.6666666666666666
37,0.3333333333333333
38,0.3333333333333333
39,1.0
40,0.0
41,0.0
42,0.3333333333333333
43,0.0
44,0.3333333333333333
45,0.0
46,0.3333333333333333
47,1.0
48,0.6666666666666666
49,0.0
50,0.3333333333333333
51,0.0
52,0.3333333333333333
53,0.0
54,0.6666666666666666
55,0.0
56,0.6666666666666666
57,0.3333333333333333
58,1.0
59,0.3333333333333333
60,0.3333333333333333
61,0.0
62,0.6666666666666666
63,0.6666666666666666
64,0.0
65,0.0
66,0.3333333333333333
67,0.3333333333333333
68,0.3333333333333333
69,0.6666666666666666
70,0.0
71,0.0
72,0.0
73,0.3333333333333333
74,0.3333333333333333
75,0.6666666666666666
76,0.3333333333333333
77,0.0
78,0.0
79,0.3333333333333333
80,1.0
81,0.3333333333333333
82,0.3333333333333333
83,0.0
84,0.6666666666666666
85,0.0
86,0.6666666666666666
87,0.3333333333333333
88,0.0
89,0.3333333333333333
90,0.3333333333333333
91,0.3333333333333333
92,0.6666666666666666
93,0.3333333333333333
94,0.6666666666666666
95,0.3333333333333333
96,0.0
97,0.3333333333333333
98,0.0
99,0.3333333333333333
100,0.3333333333333333
101,0.3333333333333333
102,0.6666666666666666
103,0.3333333333333333
104,0.6666666666666666
105,0.3333333333333333
106,0.3333333333333333
107,0.0
108,0.0
109,0.3333333333333333
110,0.3333333333333333
111,0.0
112,0.3333333333333333
113,0.3333333333333333
114,1.0
115,0.6666666666666666
116,0.6666666666666666
117,0.3333333333333333
118,0.3333333333333333
119,0.3333333333333333
120,0.3333333333333333
121,0.6666666666666666
122,0.6666666666666666
123,0.0
124,0.0
125,0.3333333333333333
126,0.3333333333333333
127,0.6666666666666666
128,0.6666666666666666
129,0.3333333333333333
130,0.6666666666666666
131,0.6666666666666666
132,0.3333333333333333
133,0.0
134,0.3333333333333333
135,0.6666666666666666
136,0.0
137,0.6666666666666666
138,0.3333333333333333
139,0.6666666666666666
140,0.6666666666666666
141,0.0
142,0.6666666666666666
143,0.3333333333333333
144,0.3333333333333333
145,0.6666666666666666
146,0.6666666666666666
147,0.6666666666666666
148,0.3333333333333333
149,0.3333333333333333
150,0.3333333333333333
151,0.6666666666666666
152,0.0
153,0.3333333333333333
154,0.3333333333333333
155,0.0
156,0.0
157,0.3333333333333333
158,0.0
159,0.3333333333333333
160,0.6666666666666666
161,0.6666666666666666
162,0.3333333333333333
163,0.3333333333333333
164,1.0
165,0.6666666666666666
166,0.3333333333333333
167,0.3333333333333333
168,0.6666666666666666
169,0.0
170,0.3333333333333333
171,0.6666666666666666
172,0.0
173,0.3333333333333333
174,0.3333333333333333
175,0.6666666666666666
176,0.3333333333333333
177,0.0
178,0.3333333333333333
179,0.6666666666666666
180,0.0
181,0.3333333333333333
182,0.0
183,0.6666666666666666
184,0.6666666666666666
185,0.6666666666666666
186,0.3333333333333333
187,0.3333333333333333
188,0.3333333333333333
189,0.6666666666666666
190,0.6666666666666666
191,0.6666666666666666
192,0.3333333333333333
193,0.3333333333333333
194,0.6666666666666666
195,0.6666666666666666
196,1.0
197,1.0
198,0.3333333333333333
199,0.3333333333333333
200,0.3333333333333333
